id;nome;ativo
2396;INSTITUTO DE EDUCACAO SUPEIOR DO SERTAO EM PAO DE ACUCAR;0
2397;FACULDADE FUCAPE;1
2398;FACULDADE CANDIDO RONDON DE CAMPO VERDE;0
2399;FACULDADE DE SOROCABA;1
2400;FACULDADE DOM BOSCO DE MARINGA;0
2401;INSTITUTO SUPERIOR DE EDUCACAO DE CAMPO BELO;0
2402;CENTRO UNIVERSITARIO UNIFTC;1
2403;FACULDADE SALESIANA DE PINDAMONHANGABA;0
2404;FACULDADES INTEGRADAS DE FILOSOFIA E CIENCIAS DO PLANALTO;0
2405;INSTITUTO SUPERIOR DE EDUCACAO DE SANTA LUZIA;0
2406;FACULDADE DE GESTAO E EMPREENDEDORISMO;0
2407;FACULDADES INTEGRADAS FACVEST;0
2408;FACULDADE ESAMC SANTOS;1
2409;CENTRO UNIVERSITARIO TABOSA DE ALMEIDA;1
2410;CENTRO UNIVERSITARIO CEARENSE;1
2411;FACULDADE DA CIDADE DO NATAL;0
2412;FACULDADE ECONOROESTE;0
2413;CENTRO UNIVERSITARIO FAESF;1
2414;INSTITUTO SUPERIOR DE EDUCACAO IESDE;0
2415;FACULDADE BOM JESUS;0
2416;INSTITUTO SUPERIOR DE EDUCACAO DE BOTUCATU;0
2417;INSTITUTO SUPERIOR DE EDUCACAO METROPOLITANO DE BRASILIA;0
2418;FACULDADES INTEGRADAS DO RECONCAVO;0
2419;FACITALGO FACULDADE DE CIENCIAS E TECNOLOGIA DE AGUAS LINDAS DE GOIAS;0
2420;FACULDADE PARANAENSE;1
2421;INSTITUTO DE ENSINO SUPERIOR;0
2422;FACULDADE DE FILOSOFIA LETRAS E ARTES DE MONTES CLAROS;0
2423;FACULDADE DE CIENCIA E TECNOLOGIA DE MONTES CLAROS;1
2424;FACULDADE DE SISTEMA DE INFORMACAO DE MARABA;0
2425;FACULDADE DE JIPARANA;0
2426;CENTRO UNIVERSITARIO FIBRA;1
2427;FACULDADE LUSOFONA DA BAHIA;1
2428;FACULDADE DE CIENCIAS E TECNOLOGIAS DE CAMPOS GERAIS;1
2429;INSTITUTO SUPERIOR DE EDUCACAO;0
2430;FACULDADE CATOLICA ORTODOXA SEDES SAPIENTIAM;0
2431;FACULDADE ESTACIO DE IBIUNA;0
2432;FACULDADE ALPHAVILLE DE JUNDIAI;0
2433;INSTITUTO SUPERIOR DE EDUCACAO PORTO SEGURO;0
2434;FACULDADE AMERICA LATINA;0
2435;FACULDADE DE CIENCIAS CONTABEIS LUIZ MENDES;0
2436;INSTITUTO DE ENSINO SUPERIOR BRASILEIRO;1
2437;FACULDADE ANHANGUERA DE TEIXEIRA DE FREITAS;1
2438;INSTITUTO TEOLOGICO PASTORAL DO CEARA;0
2439;FACULDADE OCIDEMNTE;0
2440;FACULDADE CIDADE DE JOAO PINHEIRO;1
2441;INSTITUTO SUPERIOR DE EDUCACAO AUXILIUM;0
2442;FACULDADE DE CIENCIAS BIOMEDICAS DO ESPIRITO SANTO;1
2443;FACULDADE FUNORTE DE JANAUBA;1
2444;FACULDADE UNIRB BARREIRAS;1
2445;FACULDADE PADRAO;0
2446;INSTITUTO SUPERIOR DE EDUCACAO PADRAO;0
2447;INSTITUTO EDUCACIONAL DE CASTRO;0
2448;INSTITUTO SUPERIOR DE EDUCACAO DE JANUARIA;0
2449;INSTITUTO MATO GROSSO DE EDUCACAO E CULTURA;0
2450;FACULDADE PROMOVE DE BELO HORIZONTE;1
2451;FACULDADES INTEGRADAS IPIRANGA;0
2452;INSTITUTO BRASILEIRO DE ENSINO SUPERIOR PROFISSIONALIZANTE;0
2453;FACULDADE BRASIL CENTRAL;0
2454;FACULDADE MAFRENSE DE TURISMO E CIENCIAS HUMANAS DE TERESINA;0
2455;FACULDADE CASTRO ALVES;0
2456;FACULDADE DE ADMINISTRACAO DE CHAPADAO DO SUL;0
2457;FACULDADE ISAAC NEWTON;0
2458;CENTRO UNIFICADO DE ENSINO SUPERIOR DE PERNAMBUCO;0
2459;FACULDADE DE ESTUDOS AVANCADOS DO PARA;1
2460;FACULDADE ESTACIO DE NATAL;1
2461;FACULDADE CBES;0
2462;FACULDADE SAO LUIZ;1
2463;FACULDADE ALVES FARIA;0
2464;INSTITUTO SUPERIOR DE EDUCACAO ATENEU;0
2465;FACULDADE IBMEC SAO PAULO;1
2466;FACUDADE IEDUCARE FIED;1
2467;FACULDADE NACIONAL DO NORTE DO PARANA;0
2468;INSTITUTO TEOLOGICO FRANCISCANO;1
2469;INSTITUTO MACAPAENSE DE ENSINO SUPERIOR;1
2470;INSTITUTO SALVADOR DE ENSINO E CULTURA;1
2471;INTITUTO SUPERIOR DE EDUCACAO DE BLUMENAU;0
2472;FACULDADE DE EDUCACAO CIENCIA E TECNOLOGIA 2001;0
2473;INSTITUTO BRASILEIRO DE ADMINISTRACAO BIM;0
2474;CENTRO UNIVERSITARIO MARIA MILZA;1
2475;FACULDADE DOM LUCIANO MENDES;1
2476;FACULDADE FENIX DE BAURU;0
2477;FACULDADE DE ADMINISTRACAO DE MARIANA;1
2478;FACULDADE DE INTEGRACAO DO ENSINO SUPERIOR DO CONE SUL;1
2479;FACULDADE LATINO AMERICANA;0
2480;INSTITUTO SUPERIOR DE EDUCACAO DE ITAPOLIS;0
2481;ESCOLA BRASILEIRA DE FORMACAO EMPRESARIAL;0
2482;FACULDADE DE CIENCIAS HUMANAS E APLICADAS;0
2483;INSTITUTO SUPERIOR DE EDUCACAO INTEGRAL;0
2484;CENTRO UNIVERSITARIO PROCESSUS;1
2485;FACULDADE CATOLICA DE FORTALEZA;1
2486;FACULDADE LEONARDO DA VINCI;0
2487;FACULDADE EXIMIA;0
2488;FACULDADE ANGLICANA DE ERECHIM;0
2489;INSTITUTO SUPERIOR DE EDUCACAOBRASIL CENTRAL;0
2490;INSTITUTO SUPERIOR DE ENSINO DO LITORAL CATARINENSE;0
2491;INSTITUTO SUPERIOR DE EDUCACAO DO CECAP;1
2492;INSTITUTO SUPERIOR DE EDUCACAO A DISTANCIA DE BRASILIA;0
2493;INSTITUTO SUPERIOR DE EDUCACAO A DISTANCIA DE MONTES CLAROS;0
2494;CENTRO UNIVERSITARIO FUNVIC;1
2495;INSTITUTO DE PESQUISA GRANDE VITORIA IPGV FACULDADE;0
2496;INSTITUTO MACHADO DE ASSIS DE EDUCACAO;0
2497;CENTRO UNIVERSITARIO ATENEU;1
2498;FACULDADE DE MULTIPLAS CIENCIAS;0
2499;FASS FACULDADE SOCIAL SUL AMERICANA;0
2500;FACULDADE EINSTEIN;1
2501;CENTRO UNIVERSITARIO ESTACIO DE GOIAS;1
2502;FACULDADE ARINOS DE ADMINISTRACAO;0
2503;FACULDADE DE INTEGRACAO NACIONAL LEDA JESUINO;0
2504;FACULDADE DIVINOPOLIS;0
2505;FACULDADE DE ARTE E DESIGN;0
2506;INSTITUTO SUPERIOR DE EDUCACAO;0
2507;FACULDADE DE TECNOLOGIA E CIENCIAS DE SANTO ANTONIO DE JESUS;0
2508;INSTITUTO SUPERIOR DE EDUCACAO SANTO AGOSTINHO;0
2509;FACULDADE DE MEDICINA TRADICIONAL DA BAHIA;0
2510;FACULDADES MINAS GERAIS;0
2511;FACULDADE DE DIREITO ANHANGUERA UNIDADE GUARAPARI;1
2512;INSTITUTO SUPERIOR DE EDUCACAO CUIABANO;0
2513;FACULDADE POSITIVO LONDRINA;1
2514;FACULDADE DE CIENCIAS EDUCACIONAIS DO RIO GRANDE DO NORTE;0
2515;FACULDADE ERUDITA;0
2516;INSTITUTO SUPERIOR DE EDUCACAO SANTA RITA;0
2517;FACULDADE DE ESTUDOS SOCIAIS E GESTAO;0
2518;FACULDADE INTENSIVA DE PEDAGOGIA E FILOSOFIA DE ILHEUS;0
2519;FACULDADE DE INFORMATICA E TECNOLOGIA TERRANOVENSE;0
2520;INSTITUTO DE EDUCACAO SUPERIOR TERRANOVENSE;0
2521;INSTITUTO SUPERIOR DE EDUCACAO DO SUL DO PIAUI;0
2522;INSTITUTO MARISTA SUPERIOR DE EDUCACAO;0
2523;FACULDADE BONDESPACHENSE;0
2524;FACULDADE DE ENGENHARIA DA ITAJUBA TECNOPOLIS;0
2525;FACULDADE PAULISTA DE CIENCIAS APLICADAS;0
2526;INSTITUTO SUPERIOR DE EDUCACAO;0
2527;INSTITUTO SUPERIOR DE EDUCACAO DE JACAREI;0
2528;INSTITUTO SUPERIOR DE EDUCACAO MAE DE DEUS;0
2529;INSTITUTO SUPERIOR DE EDUCACAO DE IGUAPE;0
2530;FACULDADE DE GUARULHOS;1
2531;INSTITUTO SUPERIOR DE EDUCACAO PROFESSORA LUCIA DANTAS;0
2532;FACULDADE SOBRESP DE PIRES DO RIO;1
2533;FACULDADE REGIONAL BARUERI;0
2534;FACULDADE METROPOLITANA DE BRASILIA;0
2535;FACULDADE DOS INCONFIDENTES;0
2536;INSTITUTO DE EDUCACAO E INOVACAO;1
2537;FACULDADE MULTIVIX CARIACICA;1
2538;FACULDADE VENDA NOVA DO IMIGRANTE;1
2539;FACULDADE EVANGELICA DO MEIO NORTE;1
2540;INSTITUTO DE ENSINO SUPERIOR DE CAMAPUA;0
2541;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCACAO DE ARARAQUARA;0
2542;FACULDADE CENECISTA DE QUEIMADOS;0
2543;FACULDADE DA CHAPADA DOS GUIMARAES;0
2544;INSTITUTO SUPERIOR DE EDUCACAO PROFESSORA VILMA MONTEIRO;0
2545;FACULDADE CENECISTA DE PARACAMBI;0
2546;FACULDADE DE CIENCIAS JURIDICAS E SOCIAIS DE VIANNA JUNIOR DE MURIARE;0
2547;FACULDADE MAGNUM DE FORMACAO DE PROFESSORES;0
2548;FACULDADE DE TEOLOGIA FILOSOFIA E CIENCIAS HUMANAS GAMALIEL;1
2549;FACULDADE DE IBIUNA;0
2550;FACULDADE SEPAM;0
2551;FACULDADE CENECISTA ITAGUAI;0
2552;INSTITUTO SUPERIOR DE CIENCIAS DA SAUDE;0
2553;FACULDADE DOM PEDRO II LUIS EDUARDO MAGALHAES;1
2554;FACULDADE DE EDUCACAO SANTA TEREZINHA;1
2555;FACULDADE DE EDUCACAO DE UBERABA;0
2556;FIAMFAAM CENTRO UNIVERSITARIO;1
2557;FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE PENEDO;0
2558;FACULDADE DE DIREITO DE VILA VELHA;0
2559;INSTITUTO SUPERIOR DE EDUCACAO DAS FACULDADES DE VALINHOS;0
2560;FACULDADE DE ENSINO SUPERIOR DA CIDADE DE FEIRA DE SANTANA;1
2561;FACULDADE DE CIENCIAS ADMINISTRATIVAS;0
2562;FACULDADE JOSE LACERDA;0
2563;INSTITUTO SUPERIOR DE EDUCACAO PADRE JOAO BAGOZZI;0
2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;1
2565;ABEU CENTRO UNIVERSITARIO;1
2566;INSTITUTO DE ENSINO SUPERIOR DE OLINDA;1
2567;ESCOLA SUPERIOR DE CIENCIAS HUMANAS E ECONOMICAS;0
2568;FACULDADE ZACARIAS DE GOES;1
2569;FACULDADE DE TECNOLOGIA FAESA;1
2570;FACULDADE DE CIENCIAS EDUCACIONAIS;0
2571;CENTRO UNIVERSITARIO REDENTOR;1
2572;FACULDADE REGIONAL DE FILOSOFIA CIENCIAS E LETRAS DE CANDEIAS;0
2573;FACULDADE TEOLOGICA SUL AMERICANA;1
2574;INSTITUTO SUPERIOR DE EDUCACAO DAS FACULDADES INTEGRADAS MODULO;0
2575;FACULDADES INTEGRADAS SOARES DE OLIVEIRA;1
2576;FACULDADE ANHANGUERA UNIDADE GUARAPARI;1
2577;INSTITUTO SUPERIOR DE MUSICA DE SAO LEOPOLDO;0
2578;FACULDADE DE TEOLOGIA CARDEAL EUGENIO SALES;0
2579;CENTRO UNIVERSITARIO ATENAS;1
2580;INSTITUTO SUPERIOR DE EDUCACAO PAULO MARTINS;0
2581;FACULDADE SAO SALVADOR;1
2582;FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANA;1
2583;FACULDADE RIBEIRA DO POMBAL;0
2584;FACULDADE DO SUDOESTE PAULISTA;0
2585;FACULDADE DE FISIOTERAPIA DE PATOS;0
2586;INSTITUTO SUPERIOR DE EDUCACAO ITALO BRASILEIRO;0
2587;FACULDADE CANDIDO MENDES DO PARANA;0
2588;FALCULDADE MERCATOR;0
2589;FACULDADE DE BROTAS;0
2590;FACULDADE DE CIENCIA DA COMPUTACAO E INFORMATICA SILVA SERPA;0
2591;EPGE ESCOLA BRASILEIRA DE ECONOMIA E FINANCAS;1
2592;FACULDADE PRESBITERIANA 15 DE NOVEMBRO;0
2593;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DE JUAZEIRO DO NORTE;1
2594;FACULDADE TEOLOGICA BATISTA ANA WOLLERMAN;0
2595;FACULDADES COSTA BRAGA;0
2596;INSTITUTO SUPERIOR DE EDUCACAO DON DOMENICO;0
2597;FACULDADE DE CIENCIAS DA SAUDE DA VITORIA;0
2598;FACULDADE PENSAR;0
2599;FACULDADE DE EDUCACAO E CIENCIAS HUMANAS NOVA FLORIDA;0
2600;FACULDADE DE CIENCIAS DA ADMINISTRACAO DA VITORIA;0
2601;FACULDADE DE CIENCIAS FILOSOFIA E LETRAS HAKAY;0
2602;INSTITUTO SUPERIOR DE EDUCACAO BALAO VERMELHO;0
2603;FACULDADE DE ODONTOLOGIA DOS GUARARAPES;0
2604;FACULDADE TEOLOGICA BATISTA DE PERNAMBUCO;0
2605;FACULDADE DE CIENCIAS ECONOMICAS DE TUBARAO;0
2606;FACULDADE AFIRMATIVO DE CAMPO MOURAO;0
2607;FACULDADE PADRE ANTONIO VIEIRA;0
2608;INSTITUTO SUPERIOR DE EDUCACAO DE LAVRAS;0
2609;INSTITUTO SUPERIOR DE EDUCACAO DE TUPI PAULISTA;0
2610;FACULDADE DE JACAREI;0
2611;FACULDADE DE ENSINO SUPERIOR DA BAHIA;0
2612;INSTITUTO SUPERIOR DE EDUCACAO MONTES CLAROS;0
2613;CENTRO UNIVERSITARIO ESTACIO META DE RIO BRANCO ESTACIO;1
2614;FACULDADE EMMANUEL KANT;0
2615;FACULDADE INCONFIDENCIA;0
2616;FACULDADE SANTO ANTONIO DE PADUA;1
2617;FACULDADE SAO BENTO DO RIO DE JANEIRO;1
2618;FACULDADE DOMINGOS SAVIO;0
2619;FACULDADE DE DIREITO DE ITABIRA;0
2620;FACULDADE DE AMPERE;1
2621;INSTITUTO SUPERIOR DE EDUCACAO DOMINGOS SAVIO;0
2622;INSTITUTO SUPERIOR DE EDUCACAO DA SERRA;0
2623;FACULDADE DO TAPAJOS;1
2624;FACULDADE DO LITORAL PARANAENSE;1
2625;CENTRO UNIVERSITARIO UFBRA;1
2626;FACULDADE DE COMUNICACAO SOCIAL SANTA EFIGENIA;0
2627;FACULDADE JOAO XXIII;0
2628;INSTITUTO DE EDUCACAO SUPERIOR ACADEMUS;0
2629;AJES FACULDADE DO VALE DO JURUENA;1
2630;INSTITUTO SUPERIOR DE EDUCACAO DO VALE DO JURUENA;0
2631;INSTITUTO DE EDUCACAO SUPERIOR;0
2632;FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA;1
2633;INSTITUTO DE EDUCACAO E TECNOLOGIAS;0
2634;INSTITUTO EDUCACIONAL DALTON CUNHA;0
2635;INSTITUTO SUPERIOR DE EDUCACAO JK;0
2636;FACULDADE DINAMICA DO VALE DO PIRANGA;1
2637;FACULDADE BOM JESUS DE SIQUEIRA CAMPOS;0
2638;INSTITUTO DE CIENCIAS E EDUCACAO DO CEARA;0
2639;FACULDADE DE TECNOLOGIA SENAI CONCORDIA;0
2640;FACULDADE COMUNITARIA DE SAUDE DA SERRA;0
2641;FACULDADE TEOLOGICA BATISTA FLUMINENSE;0
2642;FACULDADE SAO VICENTE;1
2643;INSTITUTO SUPERIOR DE CIENCIAS E TECNOLOGIA DE FORTALEZA;0
2644;INSTITUTO DE EDUCACAO SUPERIOR DO TAPAJOS;0
2645;INSTITUTO DE ENSINO SUPERIOR DO PIAUI;0
2646;FACULDADE REGIONAL IPIRANGA;0
2647;FACULDADE INTEGRADA DE SANTA MARIA;1
2648;FACULDADE SUL MINEIRA;0
2649;FACULDADE DE CIENCIAS JURIDICAS DE BELO HORIZONTE;0
2650;INSTITUTO DE ENSINO SUPERIOR DE ARIQUEMES;0
2651;FACULDADE TAMANDARE;0
2652;FACULDADE UNIDA DE VITORIA;1
2653;FACULDADE PIEMONTE;0
2654;FACULDADE DE ENSINO TECNOLOGICO DO CEARA;0
2655;FACULDADE DE CIENCIAS ADMINISTR1S SOCIAIS E DA SAUDE DE BELO HORIZONTE;0
2656;FACULDADE DE RECIFE;0
2657;FACULDADE ADOLFO CAMINHA;0
2658;FACULDADE AMEC TRABUCO;0
2659;FACULDADE DO VALE DO PARNAIBA;0
2660;FACULDADE PHENIX DE CIENCIAS HUMANAS E SOCIAIS DO BRASIL;0
2661;INSTITUTO DE ENSINO SUPERIOR DE BARREIRAS;0
2662;INSTITUTO SUPERIOR DE ENSINO PAULA CANDIDO;0
2663;FACULDADE DE ODONTOLOGIA ARGEMIRO FIGUEIREDO;0
2664;INSTITUTO DE ENSINO SUPERIOR DO VALE DO PARNAIBA;0
2665;FACULDADE DE TECNOLOGIA;0
2666;FACULDADE INTEGRADA DE BRUSQUE;0
2667;INSTITUTO SUPERIOR PAULO FREIRE;0
2668;FACULDADE TEOLOGICA DO SUDOESTE GOIANO;0
2669;FACULDADE CANDIDO MENDES DO ESPIRITO SANTO;0
2670;INSTITUTO DE EDUCACAO SUPERIOR ACREANO EUCLIDES DA CUNHA;0
2671;FACULDADE DE CIENCIAS HUMANAS E PSICOLOGICAS EUCLIDES DA CUNHA;0
2672;FACULDADE HUGO DE SAO VITOR;0
2673;INSTITUTO SUPERIOR DE EDUCACAO AVILA;0
2674;INSTITUTO DE ENSINO SUPERIOR UNILLUZ;0
2675;INSTITUTO SUPERIOR DE EDUCACAO LATINO AMERICANO;0
2676;FACULDADE LA SALLE;1
2677;INSTITUTO SUPERIOR DE EDUCACAO SAO JUDAS TADEU;0
2678;FACULDADE DE COMPUTACAO E INFORMATICA;0
2679;FACULDADE DE CIENCIA DA COMPUTACAO DE JUIZ DE FORA;0
2680;FACULDADE DE COMPUTACAO DE CARATINGA;0
2681;FACULDADE DE ENGENHARIA CIVIL DE CARATINGA;0
2682;FACULDADE DE CIENCIAS DA SAUDE DE CARATINGA;0
2683;FACULDADE DE CIENCIAS DA COMPUTACAO DE CATAGUASES;0
2684;FACULDADE DE CIENCIAS GERENCIAIS DE LEOPOLDINA;0
2685;FACULDADE DELTA DE ENSINO SUPERIOR;0
2686;FACULDADE SANTA IZILDINHA;0
2687;FACULDADE DOM ALBERTO;1
2688;FACULDADE INESP INSTITUTO NACIONAL DE ENSINO E PESQUISA;1
2689;FACULDADE CARLOS LOBO;0
2690;FACULDADES INTEGRADAS LOGOS FILOGOS;0
2691;FACULDADE ASSOCIADA DA BAHIA FAB;0
2692;FACULDADE AVILA DE CIENCIAS HUMANAS E EXATAS;0
2693;FACULDADES INTEGRADAS DO TRIANGULO MINEIRO;0
2694;FACULDADE VALE DO ARAGUAIA;0
2695;FACULDADE DO CENTROOESTE;0
2696;INSUBA INSTITUTO SUPERIOR DA BAHIA;0
2697;INSTITUTO SUPERIOR DE EDUCACAO DE AMELIA RODRIGUES;0
2698;INSTITUTO SUPERIOR DE EDUCACAO VALE DO ARAGUAIA;0
2699;INSTITUTO DE ENSINO SUPERIOR AVANT GARDE;0
2700;FACULDADE UNIPOLI;0
2701;FACULDADE DE ORLANDIA;0
2702;FACULDADE DE CIENCIAS JURIDICAS DE PARAISO DO TOCANTINS;1
2703;FACULDADE SENAC MINAS;1
2704;INSTITUTO SUPERIOR DE EDUCACAO DO INSTITUTO METODISTA UNIAO;0
2705;FACULDADE DE EDUCACAO E CIENCIAS HUMANAS NOVA FLORIDA;0
2706;FACULDADE EUROPEU;0
2707;INSTITUTO SUPERIOR DE EDUCACAO PROFESSOR EDGARDO BEZERRA DA ROCHA;0
2708;INSTITUTO SUPERIOR DE CIENCIAS HUMANAS E FILOSOFIA LA SALLE;0
2709;INSTITUTO DE ENSINO SUPERIOR NOVO HORIZONTE;0
2710;INSTITUTO SUPERIOR DE EDUCACAO RANCHARIENSE;0
2711;FACULDADE DE ADMINISTRACAO DE EMPRESAS DE CAJAMAR;0
2712;FACULDADE DE SISTEMAS DE INFORMACAO DE CAJAMAR;0
2713;INSTITUTO NORMAL SUPERIOR DE CAJAMAR;0
2714;FACULDADE DE ENFERMAGEM E OBSTETRICIA DE CAJAMAR;0
2715;FACULDADE DE CIENCIAS HUMANAS DE PONTE NOVA;0
2716;FACULDADE COTEMGE;0
2717;FACULDADE DE CIENCIAS JURIDICAS VISCONDE DE CAIRU;0
2718;INSTITUTO SUPERIOR DE EDUCACAO DO NORTE;0
2719;FACULDADE DE DIREITO OSWALDO CRUZ;0
2720;FACULDADE AUGUSTO MAIA;0
2721;FACULDADE IMPACTA DE TECNOLOGIA DA INFORMACAO FITI;0
2722;FACULDADE CATOLICA DO CEARA;0
2723;FACULDADE CATOLICA IMACULADA CONCEICAO DO RECIFE;1
2724;INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHAO;1
2725;INSTITUTO SUPERIOR DE EDUCACAO DA BAHIA;0
2726;FACULDADE BILAC DE SAO JOSE DOS CAMPOS;1
2727;FACULDADE DO RIO GRANDE DO NORTE;0
2728;FACULDADE DE CIENCIAS JURIDICAS E SOCIAIS MAX;0
2729;FACULDADE DE PSICOLOGIA MAX;0
2730;FACULDADE UNIDA DA PARAIBA;0
2731;ESCOLA SUPERIOR DE COMPUTACAO E TECNOLOGIAS DA INFORMACAO;0
2732;FACULDADE UNIDAS DO ENTORNO GOIAS DF UNIENTORNO;0
2733;FACULDADE TEOLOGICA ALPHA;0
2734;FACULDADE DE CIENCIAS DA SAUDE DE GUARAPARI;0
2735;FACULDADE DE CIENCIAS DA COMPUTACAO DE GUARAPARI;0
2736;INSTITUTO TECNOLOGICO DE CARATINGA;0
2737;FACULDADE DE CIENCIAS DA INFORMACAO DE CARATINGA;0
2738;INSTITUTO SUPERIOR DE EDUCACAO DE GUARAPARI;0
2739;FACULDADE CASTILHENSE;0
2740;FACULDADE DO VALE DO JAGUARIBE;0
2741;FACULDADE CATOLICA DOM ORIONE;1
2742;FACULDADE DE EDUCACAO;0
2743;FACULDADE DE CIENCIA DA COMPUTACAO;0
2744;INSTITUTO SUPERIOR DE EDUCACAO VERA CRUZ;1
2745;CENTRO UNIVERSITARIO DA AMAZONIA;1
2746;INSTITUTO DE ENSINO SUPERIOR ETAPA;0
2747;FACULDADE EUROPEU DO CEARA FEC;0
2748;FACULDADE LATO SENSU DO BRASIL;0
2749;INSTITUTO DE CIENCIAS JURIDICAS PITAGORAS;0
2750;FACULDADE DE TECNOLOGIA SENAI LUZERNA;0
2751;INSTITUTO SUPERIOR DE EDUCACAO DE RIBEIRA DO POMBAL;0
2752;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS PROFESSORA VILMA MONTEIRO;0
2753;FACULDADE DE CIENCIAS EDUCACIONAIS DE CAPIM GROSSO;1
2754;FACULDADE ESTACIO SAO PAULO DE RONDONIA;1
2755;CENTRO UNIVERSITARIO UNIASSELVI DE BRUSQUE;1
2756;FACULDADE ANHANGUERA DE VALPARAISO;1
2757;FACULDADE JK ADMINISTRACAO DE VALPARAISO;0
2758;INSTITUTO SUPERIOR DE EDUCACAO PROFESSOR PAULO ALBINO PIMENTEL;0
2759;FACULDADE PROFESSOR PAULO ALBINO PIMENTEL;0
2760;ESCOLA SUPERIOR DE TECNOLOGIA DA INFORMACAO;0
2761;FACULDADE DO SERTAO;0
2762;INSTITUTO ISAAC NEWTON;0
2763;FACULDADE DE CIENCIAS GERENCIAIS DE SAO GOTARDO;1
2764;INSTITUTO DE ENSINO SUPERIOR DE OURO FINO;0
2765;INSTITUTO DE CIENCIAS RELIGIOSAS LUMEN CHRISTI;0
2766;FACULDADE EMPRESARIAL DE CHAPECO;1
2767;INSTITUTO SUPERIOR DE EDUCACAO DA AIMORES M G;0
2768;INSTITUTO SUPERIOR DE EDUCACAO FACREFI;0
2769;FAVE FACULDADE DE ADMINISTRACAO DE VESPASIANO LTDA;0
2770;CENTRO UNIVERSITARIO FACUNICAMPS;1
2771;CENTRO DE ENSINO SUPERIOR DE ILHEUS;1
2772;INSTITUTO SUPERIOR DE EDUCACAO MANHUMIRIM;0
2773;FACULDADE ANHANGUERA DE MACAPA;1
2774;CENTRO UNIVERSITARIO UNIFAFIBE;1
2775;FACULDADE CATOLICA DE VARZEA GRANDE;1
2776;FACULDADES INTEGRADAS NORTE CAPIXABA FANORTE;0
2777;INSTITUTO DE ENSINO SUPERIOR SANTA MARIA DE ASSIS;0
2778;INSTITUTO SUPERIOR ESPECIAL DE EDUCACAO DE PERNAMBUCO;0
2779;FACULDADE DE INFORMATICA DE OURO PRETO DO OESTE;1
2780;FACULDADE DE CIENCIAS SOCIAIS APLICADAS DA ALTA NOROESTE;0
2781;FACULDADE DE CIENCIAS DA SAUDE DA ALTA NOROESTE;0
2782;INSTITUTO SUPERIOR DE EDUCACAO AFONSO LINARES PRADO;0
2783;FACULDADE EXPEDICIONARIOS DO BRASIL;1
2784;FACULDADE FAE BLUMENAU;0
2785;ESCOLA SUPERIOR DE EDUCACAO CONTINUADA;0
2786;INSTITUTO DE EDUCACAO SUPERIOR E TECNOLOGICA PROF FRANBRAN;0
2787;FACULDADES PEQUENO PRINCIPE;1
2788;FACULDADE DE CIENCIAS AMBIENTAIS DE CARATINGA;0
2789;FACULDADE JOINVILLE DE ENSINO E CULTURA FAJEC;0
2790;FACULDADE FRANCISCANA DE ENSINO SUPERIOR FAFRES;0
2791;FACULDADE DE CIENCIAS AGRARIAS E EXATAS DE PRIMAVERA DO LESTE;0
2792;FACULDADE DE CIENCIAS SOCIAIS E EDUCACAO FACE;0
2793;FACULDADE FIA DE GESTAO E TECNOLOGIA;1
2794;FACULDADE DE CIENCIAS SOCIAIS E HUMANAS SOBRAL PINTO;0
2795;FACULDADE SAO FRANCISCO DE ASSIS;0
2796;CENTRO UNIVERSITARIO DE IPORA;1
2797;FACULDADE DO LITORAL SUL;0
2798;FAESP FACULDADE DE ENSINO SUPERIOR DO PARANA;0
2799;FANEESP FACULDADE NACIONAL DE EDUCACAO E ENSINO SUPERIOR DO PARANA;1
2800;FACULDADE DE ITABUNA;0
2801;INSTITUTO GUARANTA DE EDUCACAO SUPERIOR;0
2802;FACULDADE DE CIENCIAS AGRARIAS DE GUARANTA DO NORTE;0
2803;FACULDADE CETESI;0
2804;FACULDADE CCAA;0
2805;FACULDADE MODELO;1
2806;FACULDADE EVANGELICA DE SAO PAULO;1
2807;FACULDADE CENTRO CAPE;0
2808;FACULDADES ITECNE DE CASCAVEL;1
2809;INSTITUTO DE ENSINO SUPERIOR DE UBERLANDIA IESU;0
2810;INSTITUTO SUPERIOR DE EDUCACAO ANISIO TEIXEIRA;0
2811;FACULDADE PAULUS DE TECNOLOGIA E COMUNICACAO;1
2812;FACULDADE DO SUDESTE BRASILEIRO;0
2813;INSTITUTO SUPERIOR DE EDUCACAO CAPIMGROSSENSE;0
2814;FACULDADE SAO SEBASTIAO;1
2815;FACULDADE VALE DO RIBEIRA FVR;0
2816;FACULDADE SANTO AGOSTINHO FSA;0
2817;FACULDADE DE IUNA;0
2818;FACULDADE DE VETERINARIA DE VESPASIANO;0
2819;FACULDADE ANGELO VASCONCELOS;0
2820;FACULDADE PITAGORAS DE MONTES CLAROS;0
2821;FACULDADE ATITUS EDUCACAO ONLINE;1
